0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.8787,93.8765,93.8722,93.8353,93.7204,93.3402,92.9274,92.5049,91.9527,91.501,91.0077,86.8783,76.4053,64.7562,50.856,32.3466,4.10913,0.0410941,-0,0,0,-0,-0,0,0,0,-0,0,0,0,0,0,-0,-0,0,-0,0,0,-0,0,0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
90.97,90.97,90.97,90.9699,90.9698,90.969,90.9681,90.967,90.9653,90.9637,90.9605,90.916,90.8311,90.7395,90.6261,90.4501,111.542,111.127,110.671,110.109,109.105,107.765,106.32,104.834,100.724,72.3933,42.2695,12.0807,0.113357,2.37022e-05,2.99674e-11,1.38262e-21,-0,-0,0,-0,0,0,-0,0,0,0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
88.1,88.1,88.1,88.1001,88.1004,88.1014,88.1024,88.1035,88.1049,88.106,88.1071,88.1145,88.127,88.1401,88.1559,88.1787,109.259,109.303,109.343,109.384,109.435,109.495,109.559,109.614,109.683,109.764,109.839,109.888,109.862,109.773,109.492,106.886,104.189,102.698,101.146,99.252,97.3892,95.6037,89.0295,83.567,64.192,23.8034,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
86.69,86.69,86.69,86.6901,86.6902,86.6907,86.6913,86.6919,86.6926,86.6932,86.6939,86.6986,86.707,86.7158,86.7265,86.7428,107.307,107.341,107.371,107.402,107.439,107.483,107.529,107.569,107.622,107.709,107.794,107.872,107.957,108.033,108.098,108.224,108.348,108.41,108.465,108.517,108.556,108.554,107.78,105.902,118.3,-191.679,169.245,18.6704,17.9716,1.04113,0.00857051,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
83.89,83.89,83.89,83.8901,83.8904,83.8915,83.8927,83.8939,83.8954,83.8967,83.8979,83.9059,83.9197,83.934,83.9513,83.9761,104.057,104.106,104.15,104.195,104.252,104.32,104.391,104.453,104.537,104.681,104.821,104.952,105.097,105.227,105.339,105.566,105.788,105.9,106.001,106.099,106.183,106.243,106.245,105.943,257.35,-414.536,354.091,65.9142,103.41,101.583,99.7302,87.8443,75.8978,64.3791,52.7539,39.3246,21.7512,-0,0,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
82.51,82.51,82.51,82.5101,82.5102,82.5108,82.5114,82.512,82.5129,82.5135,82.5142,82.5191,82.5279,82.5371,82.5483,82.5652,102.138,102.174,102.206,102.238,102.277,102.323,102.372,102.413,102.468,102.557,102.644,102.723,102.81,102.888,102.953,103.087,103.217,103.283,103.341,103.396,103.439,103.442,102.755,101.106,336.142,-530.53,479.892,-96.075,96.0401,84.0701,80.856,77.6352,74.664,72.0156,69.4304,66.4875,63.2165,60.2178,57.8864,-0,0,-0,-0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
79.78,79.78,79.78,79.7801,79.7804,79.7816,79.7829,79.7842,79.7859,79.7872,79.7884,79.7953,79.8066,79.8182,79.8318,79.8496,99.3482,99.3785,99.4075,99.4376,99.4782,99.5278,99.5798,99.6257,99.6908,99.8107,99.9279,100.039,100.165,100.28,100.378,100.585,100.787,100.89,100.982,101.071,101.147,101.196,101.063,99.9222,401.603,-617.727,558.886,-132.141,111.856,97.1183,96.6614,96.0392,95.4676,94.9569,94.4585,93.8908,93.2589,92.6781,92.1244,90.1989,88.4427,86.7306,85.1709,83.9651,77.0922,66.2112,32.66,-0,0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
78.44,78.44,78.44,78.4401,78.4402,78.4409,78.4415,78.4422,78.4431,78.4439,78.4446,78.4496,78.4587,78.4682,78.4797,78.497,97.5837,97.6206,97.6539,97.6868,97.7269,97.7744,97.8239,97.8659,97.9211,98.0101,98.0962,98.1748,98.2602,98.3357,98.3985,98.5237,98.6456,98.7071,98.7619,98.8153,98.8609,98.8958,98.9478,98.0182,411.545,-631.78,570.478,-138.403,113.812,98.6682,98.8602,98.8298,98.8052,98.7818,98.7593,98.7333,98.7042,98.6774,98.6527,98.5893,98.532,98.4763,98.4253,98.3775,98.0035,97.6282,97.2565,96.9736,96.7076,96.2715,95.8315,94.9343,93.4598,85.3566,71.5848,41.1629,8.56842,0.218539,0.000222962,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
76.13,76.13,76.13,76.1301,76.1304,76.1315,76.1327,76.134,76.1356,76.1368,76.138,76.1444,76.1549,76.1657,76.1784,76.1948,95.2014,95.2296,95.2564,95.2843,95.3217,95.3674,95.4154,95.4575,95.5164,95.6242,95.7295,95.8285,95.941,96.0423,96.1281,96.3086,96.4845,96.5737,96.6536,96.7321,96.7996,96.8531,96.9697,96.1243,409.611,-630.193,567.643,-138.671,112.385,97.3049,97.5904,97.6424,97.6936,97.7374,97.7802,97.8284,97.8814,97.9294,97.9645,98.0113,98.0522,98.0908,98.1241,98.1476,98.1899,98.2305,98.2693,98.2985,98.322,98.349,98.3696,98.3816,98.3769,98.3115,98.2367,98.1714,98.101,97.9539,97.1605,94.3026,92.4212,90.3758,87.9675,85.1339,81.8318,77.7057,70.8842,62.9202,53.6521,43.1413,32.5082,14.0163,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
