0.000000000000000000e+00,3.598493069982416914e-02
2.000000000000000000e+00,4.926276914500871129e-02
4.000000000000000000e+00,7.074192315353611260e-02
6.000000000000000000e+00,7.713760677396375165e-02
8.000000000000000000e+00,7.181307561174715692e-02
1.000000000000000000e+01,8.933223972401593826e-02
1.200000000000000000e+01,1.233745219921311698e-01
1.400000000000000000e+01,1.612921793109484137e-01
1.600000000000000000e+01,2.017642260327398573e-01
1.800000000000000000e+01,2.631709137536727972e-01
2.000000000000000000e+01,3.408729535431642699e-01
2.200000000000000000e+01,4.065416431429338950e-01
2.400000000000000000e+01,4.453385774959628396e-01
2.600000000000000000e+01,4.036675683419699290e-01
2.800000000000000000e+01,2.254578224649472773e-01
3.000000000000000000e+01,-1.135472370766471562e-01
3.200000000000000000e+01,-4.778693226329858157e-01
3.400000000000000000e+01,-7.863387112497552955e-01
3.600000000000000000e+01,-1.033388329793871740e+00
3.800000000000000000e+01,-1.204425223471060402e+00
4.000000000000000000e+01,-1.340229848667130685e+00
4.200000000000000000e+01,-1.359866396094132401e+00
4.400000000000000000e+01,-1.146381761549374101e+00
4.600000000000000000e+01,-5.702572772228144959e-01
4.800000000000000000e+01,-2.853704983891286462e-02
5.000000000000000000e+01,-1.723334326796027716e-01
5.200000000000000000e+01,-4.435798187211681398e-01
5.400000000000000000e+01,-2.075260562940758891e-01
5.600000000000000000e+01,2.361401488090900114e-01
5.800000000000000000e+01,2.044946036159969727e-01
6.000000000000000000e+01,1.469517746884058118e-01
6.200000000000000000e+01,4.722427988424329759e-01
6.400000000000000000e+01,6.137481161749031022e-01
6.600000000000000000e+01,5.555128043741210941e-01
6.800000000000000000e+01,7.464108513737008899e-01
7.000000000000000000e+01,8.523191195879770143e-01
7.200000000000000000e+01,8.472384295886079553e-01
7.400000000000000000e+01,9.366972118879518527e-01
7.600000000000000000e+01,9.215865243754075564e-01
7.800000000000000000e+01,8.340246238619009045e-01
8.000000000000000000e+01,7.136813062684155273e-01
8.200000000000000000e+01,4.798377703721851129e-01
8.400000000000000000e+01,2.336964750610515118e-01
8.600000000000000000e+01,-2.970368174303600339e-02
8.800000000000000000e+01,-2.435075223369401187e-01
9.000000000000000000e+01,-4.309317835315490397e-01
9.200000000000000000e+01,-5.922357504289932351e-01
9.400000000000000000e+01,-7.134516548297636929e-01
9.600000000000000000e+01,-8.284227402593241640e-01
9.800000000000000000e+01,-9.569696758900042566e-01
1.000000000000000000e+02,-1.079748626276037848e+00
1.020000000000000000e+02,-1.182700127637566156e+00
1.040000000000000000e+02,-1.267212391614241929e+00
1.060000000000000000e+02,-1.301981254651336739e+00
1.080000000000000000e+02,-1.206578090479923482e+00
1.100000000000000000e+02,-8.025913915698443812e-01
1.120000000000000000e+02,1.532238074291703001e-01
1.140000000000000000e+02,1.050909380003682614e+00
1.160000000000000000e+02,7.007072695343410373e-01
1.180000000000000000e+02,2.119757997679425077e-01
1.200000000000000000e+02,7.019169399132663134e-01
1.220000000000000000e+02,1.489522104379403800e+00
1.240000000000000000e+02,1.112292667258867107e+00
1.260000000000000000e+02,7.175754003340208964e-01
1.280000000000000000e+02,1.161784955387010321e+00
1.300000000000000000e+02,1.335125900633972407e+00
1.320000000000000000e+02,7.305407107684097623e-01
1.340000000000000000e+02,5.090301808874347911e-01
1.360000000000000000e+02,7.010834349939015775e-01
1.380000000000000000e+02,4.169919241276021094e-01
1.400000000000000000e+02,2.375479080272552279e-02
1.420000000000000000e+02,-1.999024205490140815e-02
1.440000000000000000e+02,-5.275195365130602720e-02
1.460000000000000000e+02,-2.668373264078177654e-01
