9.851200000000000045e+01
9.851500000000000057e+01
9.853000000000000114e+01
9.853700000000000614e+01
9.854099999999999682e+01
9.854500000000000171e+01
9.854800000000000182e+01
9.869499999999999318e+01
9.870999999999999375e+01
9.870600000000000307e+01
9.871699999999999875e+01
9.871399999999999864e+01
9.874299999999999500e+01
9.880899999999999750e+01
9.881600000000000250e+01
9.883799999999999386e+01
9.886799999999999500e+01
9.887900000000000489e+01
9.888200000000000500e+01
9.888599999999999568e+01
9.889000000000000057e+01
