x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0574949,0,0.000217289
0.449386,0.003,0.426039,0,0,0,0.0705485,0,0.0146416
0.447569,0.003,0.431831,0,0,0,0.0514139,0,0.0221118
0.444623,0.003,0.437138,0,0,0,0.0189489,0,0.0131568
0.440669,0.003,0.441744,0,0,0,0.0324608,0,0.0341526
0.435869,0.003,0.445459,0,0,0,0.0137554,0,0.0223673
0.430419,0.003,0.448133,0,0,0,0.0271758,0,0.0732496
0.424543,0.003,0.449654,0,0,0,0.0145213,0,0.0930626
0.418481,0.003,0.449961,0,0,0,-0.00323335,0,0.0725049
0.41248,0.003,0.449042,0,0,0,-0.0123614,0,0.0496816
0.406788,0.003,0.446934,0,0,0,-0.0431492,0,0.0896636
0.401637,0.003,0.443723,0,0,0,0.0045029,0,-0.00465255
0.397237,0.003,0.439541,0,0,0,-0.0403585,0,0.0353533
0.39377,0.003,0.434559,0,0,0,0.0412209,0,-0.0224424
0.391376,0.003,0.428981,0,0,0,0.039139,0,-0.0120571
0.390154,0.003,0.423035,0,0,0,0.0537132,0,-0.0053237
0.390154,0.003,0.416965,0,0,0,0.0574683,-0,0.00579031
0.391376,0.003,0.411019,0,0,0,0.0447874,-0,0.013871
0.39377,0.003,0.405441,0,0,0,0.0409788,-0,0.0223439
0.397237,0.003,0.400459,0,0,0,-0.0356515,0,-0.0312929
0.401637,0.003,0.396277,0,0,0,0.00118975,-0,0.000316182
0.406788,0.003,0.393066,0,0,0,-0.0453066,0,-0.0939769
0.41248,0.003,0.390958,0,0,0,-0.0137933,0,-0.0554068
0.41848,0.003,0.390038,0,0,0,-0.00384337,0,-0.0863391
0.424543,0.003,0.390346,0,0,0,0.0178897,0,-0.114456
0.430419,0.003,0.391867,0,0,0,0.0355756,0,-0.0956004
0.435869,0.003,0.394541,0,0,0,0.0297936,0,-0.0478061
0.440669,0.003,0.398256,0,0,0,0.0517097,0,-0.0543829
0.444623,0.003,0.402862,0,0,0,0.0652485,0,-0.0455367
0.447569,0.003,0.408169,0,0,0,0.0606756,0,-0.0260457
0.449386,0.003,0.413961,0,0,0,0.0400697,0,-0.00806997
