x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.064757,0,-0.000378391
0.449386,0.003,0.426039,0,0,0,0.0400155,0,0.00793131
0.447569,0.003,0.431831,0,0,0,0.0407873,0,0.0173018
0.444623,0.003,0.437138,0,0,0,0.0721216,0,0.0501382
0.440669,0.003,0.441744,0,0,0,0.0488912,0,0.0514014
0.435869,0.003,0.445459,0,0,0,0.0253148,0,0.0406418
0.430419,0.003,0.448133,0,0,0,0.0306402,0,0.0823139
0.424543,0.003,0.449654,0,0,0,0.0153868,0,0.0984953
0.418481,0.003,0.449961,0,0,0,-0.00304872,0,0.0693668
0.41248,0.003,0.449042,0,0,0,-0.0112616,0,0.0453206
0.406788,0.003,0.446934,0,0,0,-0.0401621,0,0.0833995
0.401637,0.003,0.443723,0,0,0,0.00450355,0,-0.00479748
0.397237,0.003,0.439541,0,0,0,-0.0336179,0,0.0294659
0.39377,0.003,0.434559,0,0,0,0.0431879,0,-0.0235972
0.391376,0.003,0.428981,0,0,0,0.0483964,0,-0.0150304
0.390154,0.003,0.423035,0,0,0,0.0598082,0,-0.00606925
0.390154,0.003,0.416965,0,0,0,0.050166,-0,0.00492528
0.391376,0.003,0.411019,0,0,0,0.0340791,-0,0.010442
0.39377,0.003,0.405441,0,0,0,0.0376286,-0,0.0204272
0.397237,0.003,0.400459,0,0,0,-0.0427969,0,-0.0375319
0.401637,0.003,0.396277,0,0,0,-3.31916e-05,0,-0.001421
0.406788,0.003,0.393066,0,0,0,-0.048811,0,-0.101291
0.41248,0.003,0.390958,0,0,0,-0.0150873,0,-0.0605399
0.41848,0.003,0.390038,0,0,0,-0.00408776,0,-0.0908895
0.424543,0.003,0.390346,0,0,0,0.0172768,0,-0.110573
0.430419,0.003,0.391867,0,0,0,0.0322313,0,-0.0868254
0.435869,0.003,0.394541,0,0,0,0.0205787,0,-0.0332886
0.440669,0.003,0.398256,0,0,0,0.039695,0,-0.041764
0.444623,0.003,0.402862,0,0,0,0.0323252,0,-0.0224623
0.447569,0.003,0.408169,0,0,0,0.0530618,0,-0.0228065
0.449386,0.003,0.413961,0,0,0,0.0924068,0,-0.0192328
