x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0526945,0,9.46717e-05
0.449386,0.003,0.426039,0,0,0,0.0619095,0,0.012818
0.447569,0.003,0.431831,0,0,0,0.0497759,0,0.0214118
0.444623,0.003,0.437138,0,0,0,0.0243303,0,0.0169157
0.440669,0.003,0.441744,0,0,0,0.0293825,0,0.0308948
0.435869,0.003,0.445459,0,0,0,0.01416,0,0.0228976
0.430419,0.003,0.448133,0,0,0,0.0227109,0,0.0612459
0.424543,0.003,0.449654,0,0,0,0.0127436,0,0.0818165
0.418481,0.003,0.449961,0,0,0,-0.00287925,0,0.0644478
0.41248,0.003,0.449042,0,0,0,-0.0110269,0,0.0443642
0.406788,0.003,0.446934,0,0,0,-0.0390786,0,0.0812511
0.401637,0.003,0.443723,0,0,0,0.00704945,0,-0.00798516
0.397237,0.003,0.439541,0,0,0,-0.0366307,0,0.032125
0.39377,0.003,0.434559,0,0,0,0.0425737,0,-0.0231967
0.391376,0.003,0.428981,0,0,0,0.040938,0,-0.0126274
0.390154,0.003,0.423035,0,0,0,0.0556215,0,-0.0055189
0.390154,0.003,0.416965,0,0,0,0.0588125,-0,0.00591716
0.391376,0.003,0.411019,0,0,0,0.0465887,-0,0.0144402
0.39377,0.003,0.405441,0,0,0,0.0425927,-0,0.0232316
0.397237,0.003,0.400459,0,0,0,-0.0345152,0,-0.0303245
0.401637,0.003,0.396277,0,0,0,0.00341185,-0,0.00316948
0.406788,0.003,0.393066,0,0,0,-0.0440536,0,-0.0914442
0.41248,0.003,0.390958,0,0,0,-0.0134338,0,-0.053992
0.41848,0.003,0.390038,0,0,0,-0.00377619,0,-0.0846344
0.424543,0.003,0.390346,0,0,0,0.0171698,0,-0.10993
0.430419,0.003,0.391867,0,0,0,0.0334812,0,-0.0900456
0.435869,0.003,0.394541,0,0,0,0.0264971,0,-0.0425956
0.440669,0.003,0.398256,0,0,0,0.046645,0,-0.0490656
0.444623,0.003,0.402862,0,0,0,0.0563136,0,-0.0393022
0.447569,0.003,0.408169,0,0,0,0.0597326,0,-0.0256709
0.449386,0.003,0.413961,0,0,0,0.0514225,0,-0.0105257
