x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.000413312,0,-2.26002e-06
0.449386,0.003,0.426039,0,0,0,0.000513481,0,0.000107459
0.447569,0.003,0.431831,0,0,0,0.000466033,0,0.000207362
0.444623,0.003,0.437138,0,0,0,0.000467709,0,0.000342285
0.440669,0.003,0.441744,0,0,0,0.000449226,0,0.00046297
0.435869,0.003,0.445459,0,0,0,0.000332664,0,0.000486348
0.430419,0.003,0.448133,0,0,0,0.000328633,0,0.000774881
0.424543,0.003,0.449654,0,0,0,0.000183273,0,0.000821492
0.418481,0.003,0.449961,0,0,0,2.84863e-05,0,0.000861021
0.41248,0.003,0.449042,0,0,0,-0.00013144,0,0.00078429
0.406788,0.003,0.446934,0,0,0,-0.000349288,0,0.000912375
0.401637,0.003,0.443723,0,0,0,-0.000114939,0,0.0002741
0.397237,0.003,0.439541,0,0,0,-0.000290793,0,0.000323794
0.39377,0.003,0.434559,0,0,0,0.000437926,0,-0.000189487
0.391376,0.003,0.428981,0,0,0,0.000263271,0,-5.51822e-05
0.390154,0.003,0.423035,0,0,0,0.000416559,0,-3.16112e-05
0.390154,0.003,0.416965,0,0,0,0.000412957,-0,3.1461e-05
0.391376,0.003,0.411019,0,0,0,0.00026943,-0,5.69823e-05
0.39377,0.003,0.405441,0,0,0,0.000439748,-0,0.000188974
0.397237,0.003,0.400459,0,0,0,-0.000239878,0,-0.000288071
0.401637,0.003,0.396277,0,0,0,-6.86043e-05,0,-0.000235235
0.406788,0.003,0.393066,0,0,0,-0.000336714,0,-0.000882098
0.41248,0.003,0.390958,0,0,0,-0.000110587,0,-0.000719285
0.41848,0.003,0.390038,0,0,0,3.55244e-05,0,-0.000796216
0.424543,0.003,0.390346,0,0,0,0.000176722,0,-0.000758203
0.430419,0.003,0.391867,0,0,0,0.000299571,0,-0.000696594
0.435869,0.003,0.394541,0,0,0,0.000314552,0,-0.000455231
0.440669,0.003,0.398256,0,0,0,0.00041079,0,-0.000422968
0.444623,0.003,0.402862,0,0,0,0.00041249,0,-0.000302356
0.447569,0.003,0.408169,0,0,0,0.000459436,0,-0.000204607
0.449386,0.003,0.413961,0,0,0,0.000486462,0,-0.000103392
