x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0763746,0,-0.000444071
0.449386,0.003,0.426039,0,0,0,0.0430629,0,0.0085163
0.447569,0.003,0.431831,0,0,0,0.0379075,0,0.0159588
0.444623,0.003,0.437138,0,0,0,0.0585793,0,0.0405484
0.440669,0.003,0.441744,0,0,0,0.0403689,0,0.042425
0.435869,0.003,0.445459,0,0,0,0.0171091,0,0.0275234
0.430419,0.003,0.448133,0,0,0,0.0230325,0,0.0618851
0.424543,0.003,0.449654,0,0,0,0.012342,0,0.0789598
0.418481,0.003,0.449961,0,0,0,-0.00231968,0,0.0541333
0.41248,0.003,0.449042,0,0,0,-0.00825649,0,0.0335831
0.406788,0.003,0.446934,0,0,0,-0.0340552,0,0.070869
0.401637,0.003,0.443723,0,0,0,0.00948406,0,-0.0112649
0.397237,0.003,0.439541,0,0,0,-0.026924,0,0.0237021
0.39377,0.003,0.434559,0,0,0,0.046414,0,-0.0254034
0.391376,0.003,0.428981,0,0,0,0.0521149,0,-0.0162115
0.390154,0.003,0.423035,0,0,0,0.062417,0,-0.00635441
0.390154,0.003,0.416965,0,0,0,0.0492255,-0,0.00480989
0.391376,0.003,0.411019,0,0,0,0.0314647,-0,0.00960306
0.39377,0.003,0.405441,0,0,0,0.0353709,-0,0.0191528
0.397237,0.003,0.400459,0,0,0,-0.0494913,0,-0.0433099
0.401637,0.003,0.396277,0,0,0,-0.00523073,0,-0.00818808
0.406788,0.003,0.393066,0,0,0,-0.05607,0,-0.116208
0.41248,0.003,0.390958,0,0,0,-0.0180289,0,-0.0721083
0.41848,0.003,0.390038,0,0,0,-0.00483397,0,-0.107036
0.424543,0.003,0.390346,0,0,0,0.0207802,0,-0.13289
0.430419,0.003,0.391867,0,0,0,0.0403941,0,-0.108694
0.435869,0.003,0.394541,0,0,0,0.029373,0,-0.047317
0.440669,0.003,0.398256,0,0,0,0.0518084,0,-0.0545105
0.444623,0.003,0.402862,0,0,0,0.0433146,0,-0.0301404
0.447569,0.003,0.408169,0,0,0,0.0650189,0,-0.0279572
0.449386,0.003,0.413961,0,0,0,0.111512,0,-0.0232068
