x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0942523,0,0.000469231
0.449386,0.003,0.426039,0,0,0,0.121246,0,0.0251835
0.447569,0.003,0.431831,0,0,0,0.0883599,0,0.0380045
0.444623,0.003,0.437138,0,0,0,0.0386585,0,0.0268673
0.440669,0.003,0.441744,0,0,0,0.0604741,0,0.0636181
0.435869,0.003,0.445459,0,0,0,0.0331481,0,0.0533455
0.430419,0.003,0.448133,0,0,0,0.0435231,0,0.117123
0.424543,0.003,0.449654,0,0,0,0.0213987,0,0.137049
0.418481,0.003,0.449961,0,0,0,-0.00478927,0,0.10538
0.41248,0.003,0.449042,0,0,0,-0.0186699,0,0.0744025
0.406788,0.003,0.446934,0,0,0,-0.0573111,0,0.118731
0.401637,0.003,0.443723,0,0,0,-0.00707651,0,0.0103996
0.397237,0.003,0.439541,0,0,0,-0.0551897,0,0.0481456
0.39377,0.003,0.434559,0,0,0,0.0350713,0,-0.0189799
0.391376,0.003,0.428981,0,0,0,0.0305769,0,-0.00932043
0.390154,0.003,0.423035,0,0,0,0.0492799,0,-0.00480935
0.390154,0.003,0.416965,0,0,0,0.0630947,-0,0.0064288
0.391376,0.003,0.411019,0,0,0,0.0538931,-0,0.0167778
0.39377,0.003,0.405441,0,0,0,0.0478447,-0,0.0262127
0.397237,0.003,0.400459,0,0,0,-0.018142,0,-0.0161869
0.401637,0.003,0.396277,0,0,0,0.012832,-0,0.0154878
0.406788,0.003,0.393066,0,0,0,-0.0291931,0,-0.0608558
0.41248,0.003,0.390958,0,0,0,-0.00630127,0,-0.0260585
0.41848,0.003,0.390038,0,0,0,-0.00191192,0,-0.0459695
0.424543,0.003,0.390346,0,0,0,0.0101897,0,-0.0649899
0.430419,0.003,0.391867,0,0,0,0.0176602,0,-0.0474359
0.435869,0.003,0.394541,0,0,0,0.00972641,0,-0.015714
0.440669,0.003,0.398256,0,0,0,0.0345057,0,-0.036233
0.444623,0.003,0.402862,0,0,0,0.0313847,0,-0.0214117
0.447569,0.003,0.408169,0,0,0,0.0583301,0,-0.0247051
0.449386,0.003,0.413961,0,0,0,0.0435748,0,-0.00851895
