x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0537296,0,-5.63755e-05
0.449386,0.003,0.426039,0,0,0,0.066304,0,0.0136386
0.447569,0.003,0.431831,0,0,0,0.0752088,0,0.0324004
0.444623,0.003,0.437138,0,0,0,0.0751535,0,0.0525206
0.440669,0.003,0.441744,0,0,0,0.0586257,0,0.0616634
0.435869,0.003,0.445459,0,0,0,0.0352095,0,0.0564666
0.430419,0.003,0.448133,0,0,0,0.0422557,0,0.113572
0.424543,0.003,0.449654,0,0,0,0.0202531,0,0.129673
0.418481,0.003,0.449961,0,0,0,-0.00423978,0,0.094344
0.41248,0.003,0.449042,0,0,0,-0.0159655,0,0.063801
0.406788,0.003,0.446934,0,0,0,-0.0511699,0,0.106044
0.401637,0.003,0.443723,0,0,0,-0.00321276,0,0.00528309
0.397237,0.003,0.439541,0,0,0,-0.0457525,0,0.0399561
0.39377,0.003,0.434559,0,0,0,0.0392587,0,-0.0213625
0.391376,0.003,0.428981,0,0,0,0.0410489,0,-0.0126744
0.390154,0.003,0.423035,0,0,0,0.0556748,0,-0.00557296
0.390154,0.003,0.416965,0,0,0,0.0557632,-0,0.0055668
0.391376,0.003,0.411019,0,0,0,0.0430695,-0,0.0133128
0.39377,0.003,0.405441,0,0,0,0.0432646,-0,0.0236009
0.397237,0.003,0.400459,0,0,0,-0.0312368,0,-0.0275409
0.401637,0.003,0.396277,0,0,0,0.00795077,-0,0.00899954
0.406788,0.003,0.393066,0,0,0,-0.0385456,0,-0.0801922
0.41248,0.003,0.390958,0,0,0,-0.0106678,0,-0.0431999
0.41848,0.003,0.390038,0,0,0,-0.00300952,0,-0.0682775
0.424543,0.003,0.390346,0,0,0,0.013054,0,-0.0835739
0.430419,0.003,0.391867,0,0,0,0.0230568,0,-0.062146
0.435869,0.003,0.394541,0,0,0,0.0107353,0,-0.0175141
0.440669,0.003,0.398256,0,0,0,0.0262089,0,-0.0275705
0.444623,0.003,0.402862,0,0,0,0.0237373,0,-0.0165106
0.447569,0.003,0.408169,0,0,0,0.0433884,0,-0.0186253
0.449386,0.003,0.413961,0,0,0,0.0593085,0,-0.0122579
