x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0715519,0,0.000336996
0.449386,0.003,0.426039,0,0,0,0.101658,0,0.0211271
0.447569,0.003,0.431831,0,0,0,0.0821388,0,0.0353882
0.444623,0.003,0.437138,0,0,0,0.0358733,0,0.0250006
0.440669,0.003,0.441744,0,0,0,0.050844,0,0.0534924
0.435869,0.003,0.445459,0,0,0,0.0281835,0,0.0454115
0.430419,0.003,0.448133,0,0,0,0.0382654,0,0.103058
0.424543,0.003,0.449654,0,0,0,0.0192684,0,0.123585
0.418481,0.003,0.449961,0,0,0,-0.00443244,0,0.0972506
0.41248,0.003,0.449042,0,0,0,-0.0173929,0,0.069328
0.406788,0.003,0.446934,0,0,0,-0.0533291,0,0.110545
0.401637,0.003,0.443723,0,0,0,-0.0037855,0,0.00612563
0.397237,0.003,0.439541,0,0,0,-0.0521538,0,0.045523
0.39377,0.003,0.434559,0,0,0,0.0364338,0,-0.0197388
0.391376,0.003,0.428981,0,0,0,0.0321901,0,-0.00983377
0.390154,0.003,0.423035,0,0,0,0.0505753,0,-0.00494472
0.390154,0.003,0.416965,0,0,0,0.0625854,-0,0.00636159
0.391376,0.003,0.411019,0,0,0,0.0532453,-0,0.0165697
0.39377,0.003,0.405441,0,0,0,0.0469885,-0,0.0257119
0.397237,0.003,0.400459,0,0,0,-0.0248324,0,-0.0219683
0.401637,0.003,0.396277,0,0,0,0.0108904,-0,0.0129026
0.406788,0.003,0.393066,0,0,0,-0.0351158,0,-0.0731173
0.41248,0.003,0.390958,0,0,0,-0.00946386,0,-0.038453
0.41848,0.003,0.390038,0,0,0,-0.00279538,0,-0.0642575
0.424543,0.003,0.390346,0,0,0,0.0132589,0,-0.0848513
0.430419,0.003,0.391867,0,0,0,0.0244523,0,-0.0657751
0.435869,0.003,0.394541,0,0,0,0.0151641,0,-0.0244988
0.440669,0.003,0.398256,0,0,0,0.0360595,0,-0.0379132
0.444623,0.003,0.402862,0,0,0,0.0385224,0,-0.0267183
0.447569,0.003,0.408169,0,0,0,0.0515891,0,-0.02202
0.449386,0.003,0.413961,0,0,0,0.0386966,0,-0.00770525
