x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0836961,0,-0.000455848
0.449386,0.003,0.426039,0,0,0,0.0479887,0,0.00950207
0.447569,0.003,0.431831,0,0,0,0.0395058,0,0.0165629
0.444623,0.003,0.437138,0,0,0,0.0572649,0,0.0395214
0.440669,0.003,0.441744,0,0,0,0.040972,0,0.0430434
0.435869,0.003,0.445459,0,0,0,0.0156628,0,0.0252163
0.430419,0.003,0.448133,0,0,0,0.0219625,0,0.0589978
0.424543,0.003,0.449654,0,0,0,0.0118348,0,0.0756501
0.418481,0.003,0.449961,0,0,0,-0.00215162,0,0.0506868
0.41248,0.003,0.449042,0,0,0,-0.00771179,0,0.0314436
0.406788,0.003,0.446934,0,0,0,-0.0330884,0,0.0688585
0.401637,0.003,0.443723,0,0,0,0.00958566,0,-0.0114101
0.397237,0.003,0.439541,0,0,0,-0.0256543,0,0.0226055
0.39377,0.003,0.434559,0,0,0,0.0463172,0,-0.025355
0.391376,0.003,0.428981,0,0,0,0.0519002,0,-0.0161446
0.390154,0.003,0.423035,0,0,0,0.062266,0,-0.00634171
0.390154,0.003,0.416965,0,0,0,0.0488125,-0,0.00476852
0.391376,0.003,0.411019,0,0,0,0.0310071,-0,0.00945764
0.39377,0.003,0.405441,0,0,0,0.0350057,-0,0.0189504
0.397237,0.003,0.400459,0,0,0,-0.050307,0,-0.0440136
0.401637,0.003,0.396277,0,0,0,-0.00616521,0,-0.00940003
0.406788,0.003,0.393066,0,0,0,-0.0571999,0,-0.118529
0.41248,0.003,0.390958,0,0,0,-0.0183902,0,-0.0735441
0.41848,0.003,0.390038,0,0,0,-0.00493813,0,-0.109417
0.424543,0.003,0.390346,0,0,0,0.0214325,0,-0.137018
0.430419,0.003,0.391867,0,0,0,0.0419936,0,-0.112965
0.435869,0.003,0.394541,0,0,0,0.0313507,0,-0.0504596
0.440669,0.003,0.398256,0,0,0,0.054902,0,-0.0577599
0.444623,0.003,0.402862,0,0,0,0.0465009,0,-0.032347
0.447569,0.003,0.408169,0,0,0,0.0673467,0,-0.0289455
0.449386,0.003,0.413961,0,0,0,0.115542,0,-0.0240241
