x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0818414,0,0.000288155
0.449386,0.003,0.426039,0,0,0,0.110682,0,0.0229381
0.447569,0.003,0.431831,0,0,0,0.0966717,0,0.0416156
0.444623,0.003,0.437138,0,0,0,0.0619398,0,0.0431924
0.440669,0.003,0.441744,0,0,0,0.0663191,0,0.0697519
0.435869,0.003,0.445459,0,0,0,0.039196,0,0.0629037
0.430419,0.003,0.448133,0,0,0,0.0467205,0,0.125637
0.424543,0.003,0.449654,0,0,0,0.0223524,0,0.143124
0.418481,0.003,0.449961,0,0,0,-0.00483722,0,0.106591
0.41248,0.003,0.449042,0,0,0,-0.0185862,0,0.0740633
0.406788,0.003,0.446934,0,0,0,-0.0569388,0,0.117913
0.401637,0.003,0.443723,0,0,0,-0.00769045,0,0.0111448
0.397237,0.003,0.439541,0,0,0,-0.053307,0,0.0464947
0.39377,0.003,0.434559,0,0,0,0.0355166,0,-0.0192454
0.391376,0.003,0.428981,0,0,0,0.0334898,0,-0.0102583
0.390154,0.003,0.423035,0,0,0,0.050937,0,-0.00501844
0.390154,0.003,0.416965,0,0,0,0.0602294,-0,0.00609563
0.391376,0.003,0.411019,0,0,0,0.0501234,-0,0.015573
0.39377,0.003,0.405441,0,0,0,0.0468313,-0,0.0256299
0.397237,0.003,0.400459,0,0,0,-0.0206725,0,-0.0183906
0.401637,0.003,0.396277,0,0,0,0.013031,-0,0.015697
0.406788,0.003,0.393066,0,0,0,-0.0296791,0,-0.0618982
0.41248,0.003,0.390958,0,0,0,-0.00665775,0,-0.0274547
0.41848,0.003,0.390038,0,0,0,-0.00199857,0,-0.047345
0.424543,0.003,0.390346,0,0,0,0.00970167,0,-0.0619788
0.430419,0.003,0.391867,0,0,0,0.0157497,0,-0.0423533
0.435869,0.003,0.394541,0,0,0,0.00865307,0,-0.0139821
0.440669,0.003,0.398256,0,0,0,0.0275621,0,-0.0289521
0.444623,0.003,0.402862,0,0,0,0.0254033,0,-0.0174468
0.447569,0.003,0.408169,0,0,0,0.0506767,0,-0.0215724
0.449386,0.003,0.413961,0,0,0,0.0478249,0,-0.00960178
