x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0547978,0,-0.000202465
0.449386,0.003,0.426039,0,0,0,0.0402401,0,0.00818632
0.447569,0.003,0.431831,0,0,0,0.0375867,0,0.0160711
0.444623,0.003,0.437138,0,0,0,0.0273507,0,0.0189728
0.440669,0.003,0.441744,0,0,0,0.0237988,0,0.0250169
0.435869,0.003,0.445459,0,0,0,0.00931186,0,0.0150439
0.430419,0.003,0.448133,0,0,0,0.0164768,0,0.0443571
0.424543,0.003,0.449654,0,0,0,0.00984689,0,0.0630547
0.418481,0.003,0.449961,0,0,0,-0.00198449,0,0.0463477
0.41248,0.003,0.449042,0,0,0,-0.00731668,0,0.029876
0.406788,0.003,0.446934,0,0,0,-0.032138,0,0.0669447
0.401637,0.003,0.443723,0,0,0,0.0114383,0,-0.0137446
0.397237,0.003,0.439541,0,0,0,-0.0273399,0,0.0240935
0.39377,0.003,0.434559,0,0,0,0.0460627,0,-0.0251768
0.391376,0.003,0.428981,0,0,0,0.047219,0,-0.014635
0.390154,0.003,0.423035,0,0,0,0.0595398,0,-0.00598077
0.390154,0.003,0.416965,0,0,0,0.0551543,-0,0.00548883
0.391376,0.003,0.411019,0,0,0,0.0403354,-0,0.0124374
0.39377,0.003,0.405441,0,0,0,0.0392758,-0,0.0213573
0.397237,0.003,0.400459,0,0,0,-0.0414639,0,-0.0363389
0.401637,0.003,0.396277,0,0,0,-0.00145309,0,-0.00318883
0.406788,0.003,0.393066,0,0,0,-0.0500126,0,-0.103692
0.41248,0.003,0.390958,0,0,0,-0.0159957,0,-0.0640525
0.41848,0.003,0.390038,0,0,0,-0.00441068,0,-0.0977671
0.424543,0.003,0.390346,0,0,0,0.0195122,0,-0.124938
0.430419,0.003,0.391867,0,0,0,0.0386037,0,-0.103862
0.435869,0.003,0.394541,0,0,0,0.0315724,0,-0.0507382
0.440669,0.003,0.398256,0,0,0,0.0521492,0,-0.0548566
0.444623,0.003,0.402862,0,0,0,0.0620512,0,-0.0433304
0.447569,0.003,0.408169,0,0,0,0.0734374,0,-0.0316318
0.449386,0.003,0.413961,0,0,0,0.0874132,0,-0.0181566
