x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0524171,0,-7.28121e-05
0.449386,0.003,0.426039,0,0,0,0.0611472,0,0.0125522
0.447569,0.003,0.431831,0,0,0,0.0697812,0,0.0300787
0.444623,0.003,0.437138,0,0,0,0.073544,0,0.0514069
0.440669,0.003,0.441744,0,0,0,0.0552661,0,0.0581269
0.435869,0.003,0.445459,0,0,0,0.0335007,0,0.0537496
0.430419,0.003,0.448133,0,0,0,0.039889,0,0.107273
0.424543,0.003,0.449654,0,0,0,0.0195572,0,0.125346
0.418481,0.003,0.449961,0,0,0,-0.00426591,0,0.0942887
0.41248,0.003,0.449042,0,0,0,-0.0165405,0,0.065979
0.406788,0.003,0.446934,0,0,0,-0.05195,0,0.107626
0.401637,0.003,0.443723,0,0,0,-0.00462999,0,0.00713576
0.397237,0.003,0.439541,0,0,0,-0.0486487,0,0.0424638
0.39377,0.003,0.434559,0,0,0,0.0366389,0,-0.0198894
0.391376,0.003,0.428981,0,0,0,0.0356815,0,-0.0109631
0.390154,0.003,0.423035,0,0,0,0.0523316,0,-0.00519362
0.390154,0.003,0.416965,0,0,0,0.0568773,-0,0.0057203
0.391376,0.003,0.411019,0,0,0,0.0457803,-0,0.0141838
0.39377,0.003,0.405441,0,0,0,0.0435115,-0,0.023748
0.397237,0.003,0.400459,0,0,0,-0.0328511,0,-0.0289235
0.401637,0.003,0.396277,0,0,0,0.00643769,-0,0.00704055
0.406788,0.003,0.393066,0,0,0,-0.0421136,0,-0.0875598
0.41248,0.003,0.390958,0,0,0,-0.0116935,0,-0.0473231
0.41848,0.003,0.390038,0,0,0,-0.00335475,0,-0.0765535
0.424543,0.003,0.390346,0,0,0,0.0153844,0,-0.0982575
0.430419,0.003,0.391867,0,0,0,0.0286494,0,-0.0770597
0.435869,0.003,0.394541,0,0,0,0.0149505,0,-0.024235
0.440669,0.003,0.398256,0,0,0,0.0343663,0,-0.0361662
0.444623,0.003,0.402862,0,0,0,0.0284545,0,-0.0197942
0.447569,0.003,0.408169,0,0,0,0.0433679,0,-0.0185969
0.449386,0.003,0.413961,0,0,0,0.0610557,0,-0.0126092
