x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0785651,0,0.000392199
0.449386,0.003,0.426039,0,0,0,0.0979292,0,0.0203457
0.447569,0.003,0.431831,0,0,0,0.0678914,0,0.0291982
0.444623,0.003,0.437138,0,0,0,0.0274144,0,0.0190339
0.440669,0.003,0.441744,0,0,0,0.0485224,0,0.0510523
0.435869,0.003,0.445459,0,0,0,0.0242883,0,0.0391989
0.430419,0.003,0.448133,0,0,0,0.0372078,0,0.100161
0.424543,0.003,0.449654,0,0,0,0.0188866,0,0.120909
0.418481,0.003,0.449961,0,0,0,-0.00423801,0,0.0939481
0.41248,0.003,0.449042,0,0,0,-0.0165095,0,0.0659734
0.406788,0.003,0.446934,0,0,0,-0.0531485,0,0.110211
0.401637,0.003,0.443723,0,0,0,-0.00325456,0,0.00544907
0.397237,0.003,0.439541,0,0,0,-0.0509874,0,0.0445306
0.39377,0.003,0.434559,0,0,0,0.0367938,0,-0.0199507
0.391376,0.003,0.428981,0,0,0,0.0324941,0,-0.00993359
0.390154,0.003,0.423035,0,0,0,0.049899,0,-0.00488647
0.390154,0.003,0.416965,0,0,0,0.0609771,-0,0.00620002
0.391376,0.003,0.411019,0,0,0,0.0505949,-0,0.0157281
0.39377,0.003,0.405441,0,0,0,0.0447472,-0,0.0244739
0.397237,0.003,0.400459,0,0,0,-0.025748,0,-0.0227419
0.401637,0.003,0.396277,0,0,0,0.00740095,-0,0.00842561
0.406788,0.003,0.393066,0,0,0,-0.0364637,0,-0.0757951
0.41248,0.003,0.390958,0,0,0,-0.0097006,0,-0.0393713
0.41848,0.003,0.390038,0,0,0,-0.00279531,0,-0.0645448
0.424543,0.003,0.390346,0,0,0,0.0138675,0,-0.0886029
0.430419,0.003,0.391867,0,0,0,0.0261418,0,-0.0702216
0.435869,0.003,0.394541,0,0,0,0.0197683,0,-0.0317841
0.440669,0.003,0.398256,0,0,0,0.0448017,0,-0.0470842
0.444623,0.003,0.402862,0,0,0,0.045499,0,-0.0314089
0.447569,0.003,0.408169,0,0,0,0.052592,0,-0.0223215
0.449386,0.003,0.413961,0,0,0,0.03639,0,-0.00708589
