x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0558336,0,-9.78732e-05
0.449386,0.003,0.426039,0,0,0,0.0603838,0,0.0123606
0.447569,0.003,0.431831,0,0,0,0.066352,0,0.0285312
0.444623,0.003,0.437138,0,0,0,0.0761015,0,0.0531233
0.440669,0.003,0.441744,0,0,0,0.0569047,0,0.059847
0.435869,0.003,0.445459,0,0,0,0.033795,0,0.0541943
0.430419,0.003,0.448133,0,0,0,0.0388193,0,0.104357
0.424543,0.003,0.449654,0,0,0,0.0188612,0,0.120852
0.418481,0.003,0.449961,0,0,0,-0.00397034,0,0.0882815
0.41248,0.003,0.449042,0,0,0,-0.0150266,0,0.0600481
0.406788,0.003,0.446934,0,0,0,-0.0483038,0,0.100121
0.401637,0.003,0.443723,0,0,0,-0.00163102,0,0.00320876
0.397237,0.003,0.439541,0,0,0,-0.0433486,0,0.0378719
0.39377,0.003,0.434559,0,0,0,0.0391742,0,-0.0213227
0.391376,0.003,0.428981,0,0,0,0.0410092,0,-0.0126686
0.390154,0.003,0.423035,0,0,0,0.0553161,0,-0.00553547
0.390154,0.003,0.416965,0,0,0,0.0553896,-0,0.00552592
0.391376,0.003,0.411019,0,0,0,0.04295,-0,0.0132803
0.39377,0.003,0.405441,0,0,0,0.0430986,-0,0.0235098
0.397237,0.003,0.400459,0,0,0,-0.029649,0,-0.0261613
0.401637,0.003,0.396277,0,0,0,0.00892866,-0,0.0102886
0.406788,0.003,0.393066,0,0,0,-0.0363565,0,-0.0756653
0.41248,0.003,0.390958,0,0,0,-0.0101112,0,-0.0409512
0.41848,0.003,0.390038,0,0,0,-0.00285254,0,-0.0645075
0.424543,0.003,0.390346,0,0,0,0.0121519,0,-0.0778721
0.430419,0.003,0.391867,0,0,0,0.0207905,0,-0.0560585
0.435869,0.003,0.394541,0,0,0,0.011854,0,-0.0192171
0.440669,0.003,0.398256,0,0,0,0.0255128,0,-0.0268209
0.444623,0.003,0.402862,0,0,0,0.0244587,0,-0.0169873
0.447569,0.003,0.408169,0,0,0,0.0417965,0,-0.0179405
0.449386,0.003,0.413961,0,0,0,0.062645,0,-0.0129683
