x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0643826,0,-0.000168051
0.449386,0.003,0.426039,0,0,0,0.0489239,0,0.0099849
0.447569,0.003,0.431831,0,0,0,0.0385292,0,0.0164634
0.444623,0.003,0.437138,0,0,0,0.0284823,0,0.0197426
0.440669,0.003,0.441744,0,0,0,0.0245151,0,0.0257639
0.435869,0.003,0.445459,0,0,0,0.00880126,0,0.0142988
0.430419,0.003,0.448133,0,0,0,0.0180426,0,0.0486331
0.424543,0.003,0.449654,0,0,0,0.0105427,0,0.067629
0.418481,0.003,0.449961,0,0,0,-0.00221943,0,0.0511166
0.41248,0.003,0.449042,0,0,0,-0.00816002,0,0.0331592
0.406788,0.003,0.446934,0,0,0,-0.0328152,0,0.0683977
0.401637,0.003,0.443723,0,0,0,0.0119922,0,-0.0144382
0.397237,0.003,0.439541,0,0,0,-0.0286889,0,0.0252611
0.39377,0.003,0.434559,0,0,0,0.0458205,0,-0.0250433
0.391376,0.003,0.428981,0,0,0,0.0472179,0,-0.0146442
0.390154,0.003,0.423035,0,0,0,0.0586143,0,-0.00589433
0.390154,0.003,0.416965,0,0,0,0.0527313,-0,0.00523099
0.391376,0.003,0.411019,0,0,0,0.0369479,-0,0.0113648
0.39377,0.003,0.405441,0,0,0,0.0366336,-0,0.0198813
0.397237,0.003,0.400459,0,0,0,-0.0462985,0,-0.0405023
0.401637,0.003,0.396277,0,0,0,-0.00560024,0,-0.00856772
0.406788,0.003,0.393066,0,0,0,-0.0548093,0,-0.113523
0.41248,0.003,0.390958,0,0,0,-0.0179683,0,-0.0717901
0.41848,0.003,0.390038,0,0,0,-0.00489248,0,-0.108256
0.424543,0.003,0.390346,0,0,0,0.0220493,0,-0.141085
0.430419,0.003,0.391867,0,0,0,0.0451058,0,-0.121265
0.435869,0.003,0.394541,0,0,0,0.0392464,0,-0.062951
0.440669,0.003,0.398256,0,0,0,0.0624361,0,-0.0656723
0.444623,0.003,0.402862,0,0,0,0.0767626,0,-0.0536134
0.447569,0.003,0.408169,0,0,0,0.0847652,0,-0.0365072
0.449386,0.003,0.413961,0,0,0,0.0927249,0,-0.0192153
