x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0637563,0,0.00026933
0.449386,0.003,0.426039,0,0,0,0.0853502,0,0.0177276
0.447569,0.003,0.431831,0,0,0,0.0674628,0,0.0290534
0.444623,0.003,0.437138,0,0,0,0.0273861,0,0.0190555
0.440669,0.003,0.441744,0,0,0,0.0399246,0,0.0419966
0.435869,0.003,0.445459,0,0,0,0.0205215,0,0.0331632
0.430419,0.003,0.448133,0,0,0,0.0309732,0,0.0834977
0.424543,0.003,0.449654,0,0,0,0.016266,0,0.104409
0.418481,0.003,0.449961,0,0,0,-0.0037707,0,0.0831265
0.41248,0.003,0.449042,0,0,0,-0.0147223,0,0.0588477
0.406788,0.003,0.446934,0,0,0,-0.0471612,0,0.0978789
0.401637,0.003,0.443723,0,0,0,0.00112214,0,-0.000252735
0.397237,0.003,0.439541,0,0,0,-0.045876,0,0.0401101
0.39377,0.003,0.434559,0,0,0,0.0389023,0,-0.0211264
0.391376,0.003,0.428981,0,0,0,0.0352549,0,-0.0108117
0.390154,0.003,0.423035,0,0,0,0.0522621,0,-0.00513289
0.390154,0.003,0.416965,0,0,0,0.0615464,-0,0.00623952
0.391376,0.003,0.411019,0,0,0,0.0512621,-0,0.0159352
0.39377,0.003,0.405441,0,0,0,0.0453887,-0,0.0248113
0.397237,0.003,0.400459,0,0,0,-0.0282703,0,-0.0249289
0.401637,0.003,0.396277,0,0,0,0.00791162,-0,0.0090379
0.406788,0.003,0.393066,0,0,0,-0.0384518,0,-0.0799455
0.41248,0.003,0.390958,0,0,0,-0.0109811,0,-0.0443844
0.41848,0.003,0.390038,0,0,0,-0.00317189,0,-0.0720883
0.424543,0.003,0.390346,0,0,0,0.01485,0,-0.0950516
0.430419,0.003,0.391867,0,0,0,0.0281904,0,-0.0758074
0.435869,0.003,0.394541,0,0,0,0.0205384,0,-0.0330699
0.440669,0.003,0.398256,0,0,0,0.0414825,0,-0.0436253
0.444623,0.003,0.402862,0,0,0,0.0468541,0,-0.0325849
0.447569,0.003,0.408169,0,0,0,0.0530989,0,-0.0227107
0.449386,0.003,0.413961,0,0,0,0.0397809,0,-0.00797431
