x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.082707,0,-0.000446219
0.449386,0.003,0.426039,0,0,0,0.045783,0,0.00911102
0.447569,0.003,0.431831,0,0,0,0.0399688,0,0.0168827
0.444623,0.003,0.437138,0,0,0,0.0483424,0,0.0334253
0.440669,0.003,0.441744,0,0,0,0.0323676,0,0.0340037
0.435869,0.003,0.445459,0,0,0,0.0116769,0,0.0188442
0.430419,0.003,0.448133,0,0,0,0.0185944,0,0.0500157
0.424543,0.003,0.449654,0,0,0,0.0106032,0,0.0679168
0.418481,0.003,0.449961,0,0,0,-0.0020356,0,0.0477845
0.41248,0.003,0.449042,0,0,0,-0.0072152,0,0.0294775
0.406788,0.003,0.446934,0,0,0,-0.0309453,0,0.0645268
0.401637,0.003,0.443723,0,0,0,0.012914,0,-0.0156868
0.397237,0.003,0.439541,0,0,0,-0.0247722,0,0.0218604
0.39377,0.003,0.434559,0,0,0,0.0478102,0,-0.0261759
0.391376,0.003,0.428981,0,0,0,0.0525996,0,-0.0163633
0.390154,0.003,0.423035,0,0,0,0.0627066,0,-0.0063716
0.390154,0.003,0.416965,0,0,0,0.0499164,-0,0.00488684
0.391376,0.003,0.411019,0,0,0,0.0319351,-0,0.00975317
0.39377,0.003,0.405441,0,0,0,0.0349136,-0,0.0188936
0.397237,0.003,0.400459,0,0,0,-0.0519648,0,-0.0454302
0.401637,0.003,0.396277,0,0,0,-0.0077913,0,-0.011498
0.406788,0.003,0.393066,0,0,0,-0.0594404,0,-0.123111
0.41248,0.003,0.390958,0,0,0,-0.0195945,0,-0.0782433
0.41848,0.003,0.390038,0,0,0,-0.00525864,0,-0.116193
0.424543,0.003,0.390346,0,0,0,0.0231396,0,-0.147944
0.430419,0.003,0.391867,0,0,0,0.0465735,0,-0.125239
0.435869,0.003,0.394541,0,0,0,0.0375792,0,-0.0603767
0.440669,0.003,0.398256,0,0,0,0.0621169,0,-0.0653507
0.444623,0.003,0.402862,0,0,0,0.0582415,0,-0.0405837
0.447569,0.003,0.408169,0,0,0,0.0809849,0,-0.0348427
0.449386,0.003,0.413961,0,0,0,0.125078,0,-0.0260169
