x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0593488,0,0.000233179
0.449386,0.003,0.426039,0,0,0,0.0725128,0,0.0150531
0.447569,0.003,0.431831,0,0,0,0.0524927,0,0.0225771
0.444623,0.003,0.437138,0,0,0,0.0188767,0,0.0131031
0.440669,0.003,0.441744,0,0,0,0.0327619,0,0.0344673
0.435869,0.003,0.445459,0,0,0,0.0141268,0,0.0229604
0.430419,0.003,0.448133,0,0,0,0.0271607,0,0.0732216
0.424543,0.003,0.449654,0,0,0,0.0145342,0,0.0931685
0.418481,0.003,0.449961,0,0,0,-0.00326028,0,0.0729377
0.41248,0.003,0.449042,0,0,0,-0.0125277,0,0.0503198
0.406788,0.003,0.446934,0,0,0,-0.0433865,0,0.0901428
0.401637,0.003,0.443723,0,0,0,0.00407605,0,-0.00409779
0.397237,0.003,0.439541,0,0,0,-0.0410034,0,0.03591
0.39377,0.003,0.434559,0,0,0,0.0405821,0,-0.0220842
0.391376,0.003,0.428981,0,0,0,0.0379122,0,-0.0116664
0.390154,0.003,0.423035,0,0,0,0.0528943,0,-0.00523113
0.390154,0.003,0.416965,0,0,0,0.0577017,-0,0.00582329
0.391376,0.003,0.411019,0,0,0,0.0454607,-0,0.0140887
0.39377,0.003,0.405441,0,0,0,0.041147,-0,0.0224417
0.397237,0.003,0.400459,0,0,0,-0.0353551,0,-0.0310339
0.401637,0.003,0.396277,0,0,0,0.00133174,-0,0.000505486
0.406788,0.003,0.393066,0,0,0,-0.0452469,0,-0.0938578
0.41248,0.003,0.390958,0,0,0,-0.0137679,0,-0.0553104
0.41848,0.003,0.390038,0,0,0,-0.00385076,0,-0.0865935
0.424543,0.003,0.390346,0,0,0,0.0180387,0,-0.115399
0.430419,0.003,0.391867,0,0,0,0.0360348,0,-0.0968217
0.435869,0.003,0.394541,0,0,0,0.0302632,0,-0.0485535
0.440669,0.003,0.398256,0,0,0,0.0528109,0,-0.055539
0.444623,0.003,0.402862,0,0,0,0.0664455,0,-0.0463588
0.447569,0.003,0.408169,0,0,0,0.0613747,0,-0.0263338
0.449386,0.003,0.413961,0,0,0,0.0399232,0,-0.00802164
