x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0621194,0,0.000331369
0.449386,0.003,0.426039,0,0,0,0.0756772,0,0.0157454
0.447569,0.003,0.431831,0,0,0,0.0541526,0,0.0232866
0.444623,0.003,0.437138,0,0,0,0.011746,0,0.0080816
0.440669,0.003,0.441744,0,0,0,0.0296992,0,0.0312227
0.435869,0.003,0.445459,0,0,0,0.0153353,0,0.0247542
0.430419,0.003,0.448133,0,0,0,0.0214637,0,0.0579031
0.424543,0.003,0.449654,0,0,0,0.0119329,0,0.0765877
0.418481,0.003,0.449961,0,0,0,-0.00273293,0,0.0607015
0.41248,0.003,0.449042,0,0,0,-0.0110519,0,0.0443263
0.406788,0.003,0.446934,0,0,0,-0.038656,0,0.080225
0.401637,0.003,0.443723,0,0,0,0.0026875,0,-0.00239488
0.397237,0.003,0.439541,0,0,0,-0.038277,0,0.0335213
0.39377,0.003,0.434559,0,0,0,0.0355869,0,-0.0193185
0.391376,0.003,0.428981,0,0,0,0.0302641,0,-0.00925045
0.390154,0.003,0.423035,0,0,0,0.0467864,0,-0.00457225
0.390154,0.003,0.416965,0,0,0,0.0572063,-0,0.00582267
0.391376,0.003,0.411019,0,0,0,0.0482132,-0,0.0149955
0.39377,0.003,0.405441,0,0,0,0.0415667,-0,0.0227311
0.397237,0.003,0.400459,0,0,0,-0.0249561,0,-0.0220152
0.401637,0.003,0.396277,0,0,0,0.00633205,-0,0.00711392
0.406788,0.003,0.393066,0,0,0,-0.0351694,0,-0.0730589
0.41248,0.003,0.390958,0,0,0,-0.00965763,0,-0.0391198
0.41848,0.003,0.390038,0,0,0,-0.0028303,0,-0.06501
0.424543,0.003,0.390346,0,0,0,0.0142988,0,-0.0913808
0.430419,0.003,0.391867,0,0,0,0.0283717,0,-0.0761684
0.435869,0.003,0.394541,0,0,0,0.0245516,0,-0.0393436
0.440669,0.003,0.398256,0,0,0,0.0454774,0,-0.0478034
0.444623,0.003,0.402862,0,0,0,0.0611435,0,-0.0425646
0.447569,0.003,0.408169,0,0,0,0.0504927,0,-0.0215735
0.449386,0.003,0.413961,0,0,0,0.024787,0,-0.00478237
