x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0816138,0,0.000409748
0.449386,0.003,0.426039,0,0,0,0.100743,0,0.020931
0.447569,0.003,0.431831,0,0,0,0.0700784,0,0.0301387
0.444623,0.003,0.437138,0,0,0,0.0278323,0,0.0193179
0.440669,0.003,0.441744,0,0,0,0.0490996,0,0.0516572
0.435869,0.003,0.445459,0,0,0,0.0248864,0,0.0401628
0.430419,0.003,0.448133,0,0,0,0.0372101,0,0.100192
0.424543,0.003,0.449654,0,0,0,0.0189098,0,0.121111
0.418481,0.003,0.449961,0,0,0,-0.00428565,0,0.0947194
0.41248,0.003,0.449042,0,0,0,-0.0167737,0,0.0669832
0.406788,0.003,0.446934,0,0,0,-0.0533925,0,0.110703
0.401637,0.003,0.443723,0,0,0,-0.00373832,0,0.00607729
0.397237,0.003,0.439541,0,0,0,-0.0518101,0,0.0452399
0.39377,0.003,0.434559,0,0,0,0.0360079,0,-0.0195099
0.391376,0.003,0.428981,0,0,0,0.0310395,0,-0.00947039
0.390154,0.003,0.423035,0,0,0,0.0489745,0,-0.00478113
0.390154,0.003,0.416965,0,0,0,0.0613747,-0,0.00625135
0.391376,0.003,0.411019,0,0,0,0.0515303,-0,0.0160296
0.39377,0.003,0.405441,0,0,0,0.045052,-0,0.0246492
0.397237,0.003,0.400459,0,0,0,-0.0249544,0,-0.0220533
0.401637,0.003,0.396277,0,0,0,0.00791974,-0,0.00910548
0.406788,0.003,0.393066,0,0,0,-0.0359261,0,-0.074694
0.41248,0.003,0.390958,0,0,0,-0.00947785,0,-0.0384986
0.41848,0.003,0.390038,0,0,0,-0.00274706,0,-0.0636113
0.424543,0.003,0.390346,0,0,0,0.0137672,0,-0.0879465
0.430419,0.003,0.391867,0,0,0,0.025984,0,-0.0697871
0.435869,0.003,0.394541,0,0,0,0.0194981,0,-0.0313519
0.440669,0.003,0.398256,0,0,0,0.0453507,0,-0.0476581
0.444623,0.003,0.402862,0,0,0,0.0449012,0,-0.0309562
0.447569,0.003,0.408169,0,0,0,0.0531453,0,-0.0225337
0.449386,0.003,0.413961,0,0,0,0.0373778,0,-0.00726694
