x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.000368331,0,-1.62932e-06
0.449386,0.003,0.426039,0,0,0,0.000434149,0,8.96047e-05
0.447569,0.003,0.431831,0,0,0,0.000361171,0,0.000159624
0.444623,0.003,0.437138,0,0,0,0.000325409,0,0.000235127
0.440669,0.003,0.441744,0,0,0,0.000294369,0,0.00030721
0.435869,0.003,0.445459,0,0,0,0.000203249,0,0.000309539
0.430419,0.003,0.448133,0,0,0,0.000190724,0,0.000462846
0.424543,0.003,0.449654,0,0,0,0.000108967,0,0.000506628
0.418481,0.003,0.449961,0,0,0,1.76488e-05,0,0.000554688
0.41248,0.003,0.449042,0,0,0,-8.36831e-05,0,0.000518133
0.406788,0.003,0.446934,0,0,0,-0.000253878,0,0.000664383
0.401637,0.003,0.443723,0,0,0,-5.86244e-05,0,0.000177944
0.397237,0.003,0.439541,0,0,0,-0.00021482,0,0.000246112
0.39377,0.003,0.434559,0,0,0,0.000346118,0,-0.00014297
0.391376,0.003,0.428981,0,0,0,0.000205886,0,-4.03137e-05
0.390154,0.003,0.423035,0,0,0,0.000321011,0,-2.27736e-05
0.390154,0.003,0.416965,0,0,0,0.000318516,-0,2.26231e-05
0.391376,0.003,0.411019,0,0,0,0.000212966,-0,4.24071e-05
0.39377,0.003,0.405441,0,0,0,0.000348818,-0,0.000143524
0.397237,0.003,0.400459,0,0,0,-0.000172098,0,-0.000216403
0.401637,0.003,0.396277,0,0,0,-2.55823e-05,0,-0.000154101
0.406788,0.003,0.393066,0,0,0,-0.000242001,0,-0.00063576
0.41248,0.003,0.390958,0,0,0,-6.74263e-05,0,-0.000469376
0.41848,0.003,0.390038,0,0,0,2.30784e-05,0,-0.000509322
0.424543,0.003,0.390346,0,0,0,0.000104585,0,-0.000461984
0.430419,0.003,0.391867,0,0,0,0.000171722,0,-0.000410972
0.435869,0.003,0.394541,0,0,0,0.000192299,0,-0.000291511
0.440669,0.003,0.398256,0,0,0,0.000271941,0,-0.000283791
0.444623,0.003,0.402862,0,0,0,0.000293102,0,-0.000213711
0.447569,0.003,0.408169,0,0,0,0.000369747,0,-0.000163545
0.449386,0.003,0.413961,0,0,0,0.000418915,0,-8.83312e-05
