x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0600469,0,-3.54809e-05
0.449386,0.003,0.426039,0,0,0,0.0543128,0,0.0111732
0.447569,0.003,0.431831,0,0,0,0.0435666,0,0.0186513
0.444623,0.003,0.437138,0,0,0,0.0202935,0,0.014028
0.440669,0.003,0.441744,0,0,0,0.0250674,0,0.0263508
0.435869,0.003,0.445459,0,0,0,0.0108305,0,0.0175352
0.430419,0.003,0.448133,0,0,0,0.0177752,0,0.0479225
0.424543,0.003,0.449654,0,0,0,0.0101206,0,0.0649376
0.418481,0.003,0.449961,0,0,0,-0.00218102,0,0.0495774
0.41248,0.003,0.449042,0,0,0,-0.00870551,0,0.0351525
0.406788,0.003,0.446934,0,0,0,-0.0334419,0,0.0695253
0.401637,0.003,0.443723,0,0,0,0.00721603,0,-0.00830179
0.397237,0.003,0.439541,0,0,0,-0.0314664,0,0.0276359
0.39377,0.003,0.434559,0,0,0,0.039494,0,-0.0215229
0.391376,0.003,0.428981,0,0,0,0.037079,0,-0.0114264
0.390154,0.003,0.423035,0,0,0,0.051191,0,-0.00508454
0.390154,0.003,0.416965,0,0,0,0.053372,-0,0.00536671
0.391376,0.003,0.411019,0,0,0,0.0414928,-0,0.0128387
0.39377,0.003,0.405441,0,0,0,0.0381087,-0,0.0207564
0.397237,0.003,0.400459,0,0,0,-0.0372755,0,-0.03268
0.401637,0.003,0.396277,0,0,0,-0.0015659,0,-0.00323227
0.406788,0.003,0.393066,0,0,0,-0.0474167,0,-0.0982809
0.41248,0.003,0.390958,0,0,0,-0.0144386,0,-0.0579803
0.41848,0.003,0.390038,0,0,0,-0.00408378,0,-0.0917959
0.424543,0.003,0.390346,0,0,0,0.0197929,0,-0.126442
0.430419,0.003,0.391867,0,0,0,0.0410872,0,-0.110363
0.435869,0.003,0.394541,0,0,0,0.0355256,0,-0.0569141
0.440669,0.003,0.398256,0,0,0,0.0579789,0,-0.0609654
0.444623,0.003,0.402862,0,0,0,0.0745729,0,-0.052067
0.447569,0.003,0.408169,0,0,0,0.0779217,0,-0.0335305
0.449386,0.003,0.413961,0,0,0,0.0740097,0,-0.0152666
