x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.000361624,0,-1.59325e-06
0.449386,0.003,0.426039,0,0,0,0.00042581,0,8.78436e-05
0.447569,0.003,0.431831,0,0,0,0.000353967,0,0.000156377
0.444623,0.003,0.437138,0,0,0,0.000319418,0,0.00023075
0.440669,0.003,0.441744,0,0,0,0.000288804,0,0.00030142
0.435869,0.003,0.445459,0,0,0,0.000199263,0,0.00030349
0.430419,0.003,0.448133,0,0,0,0.000187133,0,0.000453964
0.424543,0.003,0.449654,0,0,0,0.000107191,0,0.00049759
0.418481,0.003,0.449961,0,0,0,1.76511e-05,0,0.000545447
0.41248,0.003,0.449042,0,0,0,-8.18128e-05,0,0.000509284
0.406788,0.003,0.446934,0,0,0,-0.000250428,0,0.000656138
0.401637,0.003,0.443723,0,0,0,-5.53409e-05,0,0.000173104
0.397237,0.003,0.439541,0,0,0,-0.000210221,0,0.000241833
0.39377,0.003,0.434559,0,0,0,0.000346902,0,-0.000143555
0.391376,0.003,0.428981,0,0,0,0.000208376,0,-4.11927e-05
0.390154,0.003,0.423035,0,0,0,0.000322574,0,-2.29665e-05
0.390154,0.003,0.416965,0,0,0,0.000320132,-0,2.28193e-05
0.391376,0.003,0.411019,0,0,0,0.000215554,-0,4.33186e-05
0.39377,0.003,0.405441,0,0,0,0.00034971,-0,0.000144186
0.397237,0.003,0.400459,0,0,0,-0.00016754,0,-0.000212119
0.401637,0.003,0.396277,0,0,0,-2.2519e-05,0,-0.00014946
0.406788,0.003,0.393066,0,0,0,-0.000238448,0,-0.000627269
0.41248,0.003,0.390958,0,0,0,-6.5592e-05,0,-0.000460529
0.41848,0.003,0.390038,0,0,0,2.3036e-05,0,-0.000500139
0.424543,0.003,0.390346,0,0,0,0.000102773,0,-0.00045299
0.430419,0.003,0.391867,0,0,0,0.000168169,0,-0.000402237
0.435869,0.003,0.394541,0,0,0,0.00018827,0,-0.000285436
0.440669,0.003,0.398256,0,0,0,0.000266569,0,-0.000278205
0.444623,0.003,0.402862,0,0,0,0.000287503,0,-0.000209566
0.447569,0.003,0.408169,0,0,0,0.000362354,0,-0.000160214
0.449386,0.003,0.413961,0,0,0,0.000410752,0,-8.65483e-05
