x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0791887,0,-0.000473298
0.449386,0.003,0.426039,0,0,0,0.0426449,0,0.00841906
0.447569,0.003,0.431831,0,0,0,0.0375127,0,0.015732
0.444623,0.003,0.437138,0,0,0,0.0489243,0,0.0337322
0.440669,0.003,0.441744,0,0,0,0.0351899,0,0.0369739
0.435869,0.003,0.445459,0,0,0,0.0126538,0,0.020435
0.430419,0.003,0.448133,0,0,0,0.0194303,0,0.0522317
0.424543,0.003,0.449654,0,0,0,0.0106273,0,0.0680094
0.418481,0.003,0.449961,0,0,0,-0.0019736,0,0.0464064
0.41248,0.003,0.449042,0,0,0,-0.00722669,0,0.0294646
0.406788,0.003,0.446934,0,0,0,-0.0306283,0,0.0637989
0.401637,0.003,0.443723,0,0,0,0.0117622,0,-0.0142353
0.397237,0.003,0.439541,0,0,0,-0.0239443,0,0.0211242
0.39377,0.003,0.434559,0,0,0,0.046638,0,-0.0255333
0.391376,0.003,0.428981,0,0,0,0.0520751,0,-0.0161997
0.390154,0.003,0.423035,0,0,0,0.0623934,0,-0.00634175
0.390154,0.003,0.416965,0,0,0,0.0502921,-0,0.00492565
0.391376,0.003,0.411019,0,0,0,0.0331871,-0,0.010155
0.39377,0.003,0.405441,0,0,0,0.0364977,-0,0.0197853
0.397237,0.003,0.400459,0,0,0,-0.0460077,0,-0.0402922
0.401637,0.003,0.396277,0,0,0,-0.00284131,0,-0.00505841
0.406788,0.003,0.393066,0,0,0,-0.0520651,0,-0.107951
0.41248,0.003,0.390958,0,0,0,-0.0169536,0,-0.0678019
0.41848,0.003,0.390038,0,0,0,-0.00456853,0,-0.100698
0.424543,0.003,0.390346,0,0,0,0.0192943,0,-0.123584
0.430419,0.003,0.391867,0,0,0,0.0371925,0,-0.100173
0.435869,0.003,0.394541,0,0,0,0.0281046,0,-0.0453052
0.440669,0.003,0.398256,0,0,0,0.0487378,0,-0.0512678
0.444623,0.003,0.402862,0,0,0,0.0448951,0,-0.0312214
0.447569,0.003,0.408169,0,0,0,0.0696003,0,-0.0299334
0.449386,0.003,0.413961,0,0,0,0.116114,0,-0.0241753
