x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.09675,0,0.000443844
0.449386,0.003,0.426039,0,0,0,0.121191,0,0.0251523
0.447569,0.003,0.431831,0,0,0,0.0879831,0,0.0378386
0.444623,0.003,0.437138,0,0,0,0.0425519,0,0.0295937
0.440669,0.003,0.441744,0,0,0,0.0634162,0,0.0667111
0.435869,0.003,0.445459,0,0,0,0.035077,0,0.0564005
0.430419,0.003,0.448133,0,0,0,0.0460208,0,0.123782
0.424543,0.003,0.449654,0,0,0,0.0224162,0,0.143456
0.418481,0.003,0.449961,0,0,0,-0.00495511,0,0.109268
0.41248,0.003,0.449042,0,0,0,-0.0193347,0,0.0770468
0.406788,0.003,0.446934,0,0,0,-0.0595037,0,0.123242
0.401637,0.003,0.443723,0,0,0,-0.00863841,0,0.0124326
0.397237,0.003,0.439541,0,0,0,-0.0569998,0,0.0497091
0.39377,0.003,0.434559,0,0,0,0.034418,0,-0.0186158
0.391376,0.003,0.428981,0,0,0,0.0298904,0,-0.00910275
0.390154,0.003,0.423035,0,0,0,0.0487348,0,-0.00475454
0.390154,0.003,0.416965,0,0,0,0.0627035,-0,0.00638968
0.391376,0.003,0.411019,0,0,0,0.0533978,-0,0.0166203
0.39377,0.003,0.405441,0,0,0,0.0475507,-0,0.0260467
0.397237,0.003,0.400459,0,0,0,-0.0191195,0,-0.0170327
0.401637,0.003,0.396277,0,0,0,0.0122934,-0,0.0147835
0.406788,0.003,0.393066,0,0,0,-0.0300183,0,-0.0625621
0.41248,0.003,0.390958,0,0,0,-0.00663078,0,-0.027365
0.41848,0.003,0.390038,0,0,0,-0.0020138,0,-0.0481639
0.424543,0.003,0.390346,0,0,0,0.0106479,0,-0.0679295
0.430419,0.003,0.391867,0,0,0,0.0185095,0,-0.0497196
0.435869,0.003,0.394541,0,0,0,0.0110048,0,-0.0177603
0.440669,0.003,0.398256,0,0,0,0.0371779,0,-0.0390401
0.444623,0.003,0.402862,0,0,0,0.0322159,0,-0.0219469
0.447569,0.003,0.408169,0,0,0,0.0591617,0,-0.0250355
0.449386,0.003,0.413961,0,0,0,0.0486643,0,-0.00956608
