x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0.0999981,0,0.000411945
0.449386,0.003,0.426039,0,0,0,0.120639,0,0.0250144
0.447569,0.003,0.431831,0,0,0,0.089185,0,0.0383475
0.444623,0.003,0.437138,0,0,0,0.0461225,0,0.0320832
0.440669,0.003,0.441744,0,0,0,0.0646639,0,0.0680189
0.435869,0.003,0.445459,0,0,0,0.0360041,0,0.0578641
0.430419,0.003,0.448133,0,0,0,0.0464701,0,0.124972
0.424543,0.003,0.449654,0,0,0,0.0225419,0,0.144236
0.418481,0.003,0.449961,0,0,0,-0.00494915,0,0.109216
0.41248,0.003,0.449042,0,0,0,-0.0192801,0,0.0768389
0.406788,0.003,0.446934,0,0,0,-0.0594772,0,0.123179
0.401637,0.003,0.443723,0,0,0,-0.00891796,0,0.0127875
0.397237,0.003,0.439541,0,0,0,-0.056925,0,0.0496412
0.39377,0.003,0.434559,0,0,0,0.0341245,0,-0.0184568
0.391376,0.003,0.428981,0,0,0,0.0294603,0,-0.00896864
0.390154,0.003,0.423035,0,0,0,0.0481,0,-0.00469314
0.390154,0.003,0.416965,0,0,0,0.0617405,-0,0.00629092
0.391376,0.003,0.411019,0,0,0,0.0522875,-0,0.0162712
0.39377,0.003,0.405441,0,0,0,0.0466164,-0,0.0255298
0.397237,0.003,0.400459,0,0,0,-0.0196409,0,-0.0174793
0.401637,0.003,0.396277,0,0,0,0.011357,-0,0.013577
0.406788,0.003,0.393066,0,0,0,-0.0305398,0,-0.0636165
0.41248,0.003,0.390958,0,0,0,-0.00692806,0,-0.0285083
0.41848,0.003,0.390038,0,0,0,-0.00205485,0,-0.0490279
0.424543,0.003,0.390346,0,0,0,0.0109569,0,-0.069889
0.430419,0.003,0.391867,0,0,0,0.0193426,0,-0.0519633
0.435869,0.003,0.394541,0,0,0,0.0110172,0,-0.017802
0.440669,0.003,0.398256,0,0,0,0.0392285,0,-0.041187
0.444623,0.003,0.402862,0,0,0,0.031933,0,-0.0216725
0.447569,0.003,0.408169,0,0,0,0.0606544,0,-0.0256357
0.449386,0.003,0.413961,0,0,0,0.0559656,0,-0.0110736
