x,y,z,velx,vely,velz,ax,ay,az
0.45,0.003,0.42,0,0,0,0,0,0
0.449386,0.003,0.426039,0,0,0,0,0,0
0.447569,0.003,0.431831,0,0,0,0,0,0
0.444623,0.003,0.437138,0,0,0,0,0,0
0.440669,0.003,0.441744,0,0,0,0,0,0
0.435869,0.003,0.445459,0,0,0,0,0,0
0.430419,0.003,0.448133,0,0,0,0,0,0
0.424543,0.003,0.449654,0,0,0,0,0,0
0.418481,0.003,0.449961,0,0,0,0,0,0
0.41248,0.003,0.449042,0,0,0,0,0,0
0.406788,0.003,0.446934,0,0,0,0,0,0
0.401637,0.003,0.443723,0,0,0,0,0,0
0.397237,0.003,0.439541,0,0,0,0,0,0
0.39377,0.003,0.434559,0,0,0,0,0,0
0.391376,0.003,0.428981,0,0,0,0,0,0
0.390154,0.003,0.423035,0,0,0,0,0,0
0.390154,0.003,0.416965,0,0,0,0,0,0
0.391376,0.003,0.411019,0,0,0,0,0,0
0.39377,0.003,0.405441,0,0,0,0,0,0
0.397237,0.003,0.400459,0,0,0,0,0,0
0.401637,0.003,0.396277,0,0,0,0,0,0
0.406788,0.003,0.393066,0,0,0,0,0,0
0.41248,0.003,0.390958,0,0,0,0,0,0
0.41848,0.003,0.390038,0,0,0,0,0,0
0.424543,0.003,0.390346,0,0,0,0,0,0
0.430419,0.003,0.391867,0,0,0,0,0,0
0.435869,0.003,0.394541,0,0,0,0,0,0
0.440669,0.003,0.398256,0,0,0,0,0,0
0.444623,0.003,0.402862,0,0,0,0,0,0
0.447569,0.003,0.408169,0,0,0,0,0,0
0.449386,0.003,0.413961,0,0,0,0,0,0
